16	1	0	14	14	3	14	20	3	12	13	21	22	11	13	14	22	12	16	18	23	11	20	11	12	13	23	13	24	3	11	22	13	5	3	12	11	23	19	12	17	4	15	11	2	22	10	22	25	22	21
10	14	14	0	10	11	8	21	11	10	1	23	15	3	1	2	15	2	21	23	16	11	13	9	12	9	21	8	17	14	3	15	11	9	16	2	13	16	19	2	20	13	1	3	12	16	11	16	18	22	14
6	15	14	10	0	11	2	11	15	2	9	13	8	7	10	10	8	9	11	13	9	3	6	3	2	1	11	3	10	11	9	8	1	13	13	9	3	9	9	9	10	10	11	8	12	9	5	9	11	12	7
14	4	3	11	11	0	11	17	4	9	10	19	19	8	11	11	19	10	14	15	20	9	17	9	10	10	20	10	21	4	8	19	10	2	5	10	9	20	16	10	15	3	12	9	1	20	7	20	22	19	18
4	14	14	8	2	11	0	13	14	2	8	15	8	7	8	9	9	7	13	15	10	3	7	3	4	1	13	1	11	11	8	8	3	13	13	8	5	9	11	7	12	10	9	6	12	9	4	9	11	14	8
17	20	20	21	11	17	13	0	20	11	20	2	12	18	21	21	13	20	4	2	12	11	10	12	10	12	4	14	13	17	18	10	10	19	19	20	9	11	3	20	3	16	22	19	18	10	10	12	12	3	9
17	4	3	11	15	4	14	20	0	13	10	22	22	8	11	11	23	10	17	19	24	12	21	12	13	14	24	14	25	4	8	22	14	2	5	10	12	23	19	10	18	5	12	9	3	23	10	23	25	23	22
6	13	12	10	2	9	2	11	13	0	9	13	10	7	10	10	10	9	11	13	11	1	8	1	2	1	11	3	12	9	7	10	1	11	11	9	3	11	9	9	10	8	11	8	10	11	3	11	13	12	9
10	14	13	1	9	10	8	20	10	9	0	22	16	3	2	3	16	1	20	22	17	10	14	9	11	8	20	7	18	14	2	16	10	9	15	1	12	17	18	3	19	13	2	2	11	16	10	16	19	21	15
19	22	21	23	13	19	15	2	22	13	22	0	13	20	22	23	14	21	5	4	13	12	12	14	11	14	2	15	14	19	20	12	12	20	20	21	10	12	4	21	4	18	24	20	19	11	12	14	14	1	11
6	22	22	15	8	19	8	12	22	10	16	13	0	15	14	13	1	15	12	13	2	11	2	11	10	9	12	9	3	19	16	2	9	21	21	16	11	1	9	13	11	18	14	14	20	2	12	1	3	13	3
9	11	11	3	7	8	7	18	8	7	3	20	15	0	3	4	15	2	18	20	16	8	13	6	9	6	18	6	17	11	2	15	8	6	13	2	10	16	16	2	17	10	4	1	9	15	8	15	18	19	14
9	14	13	1	10	11	8	21	11	10	2	22	14	3	0	1	14	1	21	22	15	10	12	9	11	9	21	7	16	14	3	14	11	9	16	3	12	15	18	1	20	13	2	2	11	15	11	15	17	22	13
8	15	14	2	10	11	9	21	11	10	3	23	13	4	1	0	14	2	21	23	15	11	12	10	12	9	21	8	16	15	3	13	11	10	16	3	13	14	19	2	20	14	1	3	12	14	11	14	16	22	13
6	23	22	15	8	19	9	13	23	10	16	14	1	15	14	14	0	15	13	14	1	11	3	11	10	9	13	9	2	19	17	3	9	21	21	17	11	2	10	13	12	18	14	14	20	3	13	1	3	14	4
10	13	12	2	9	10	7	20	10	9	1	21	15	2	1	2	15	0	20	21	16	9	13	8	10	8	20	6	17	13	2	15	10	8	15	2	11	16	17	2	19	12	3	1	10	16	10	16	18	21	14
17	17	16	21	11	14	13	4	17	11	20	5	12	18	21	21	13	20	0	2	12	11	10	12	10	12	7	14	13	14	18	10	10	15	15	20	9	11	3	20	1	13	22	19	14	10	10	12	12	6	9
19	19	18	23	13	15	15	2	19	13	22	4	13	20	22	23	14	21	2	0	13	12	12	14	11	14	5	15	14	15	20	12	12	17	17	21	10	12	4	21	3	14	24	20	16	11	12	14	14	4	11
7	24	23	16	9	20	10	12	24	11	17	13	2	16	15	15	1	16	12	13	0	12	3	12	11	10	12	10	1	20	18	2	10	22	22	18	12	1	9	14	11	19	15	15	21	2	14	1	2	13	3
7	12	11	11	3	9	3	11	12	1	10	12	11	8	10	11	11	9	11	12	12	0	9	2	1	2	12	3	13	9	8	11	2	10	10	9	2	12	8	9	10	8	12	8	9	11	2	11	14	12	10
7	21	20	13	6	17	7	10	21	8	14	12	2	13	12	12	3	13	10	12	3	9	0	9	8	7	10	7	4	17	15	2	7	19	19	15	9	3	8	11	9	16	12	12	18	3	11	3	5	11	1
5	12	11	9	3	9	3	12	12	1	9	14	11	6	9	10	11	8	12	14	12	2	9	0	3	2	12	2	13	9	7	11	2	10	10	8	4	12	10	8	11	8	10	7	9	11	2	11	14	13	10
8	13	12	12	2	10	4	10	13	2	11	11	10	9	11	12	10	10	10	11	11	1	8	3	0	3	11	4	12	10	9	10	1	11	11	10	1	11	7	10	9	9	13	9	10	10	3	10	13	11	9
5	14	13	9	1	10	1	12	14	1	8	14	9	6	9	9	9	8	12	14	10	2	7	2	3	0	12	2	11	10	8	9	2	12	12	8	4	10	10	8	11	9	10	7	11	10	4	10	12	13	8
17	24	23	21	11	20	13	4	24	11	20	2	12	18	21	21	13	20	7	5	12	12	10	12	11	12	0	14	13	20	18	10	10	22	22	20	12	11	5	20	6	19	22	19	21	10	14	12	12	1	9
4	14	13	8	3	10	1	14	14	3	7	15	9	6	7	8	9	6	14	15	10	3	7	2	4	2	14	0	11	10	8	9	4	12	12	8	5	10	11	6	13	9	9	5	11	10	4	10	12	15	8
8	25	24	17	10	21	11	13	25	12	18	14	3	17	16	16	2	17	13	14	1	13	4	13	12	11	13	11	0	21	19	3	11	23	23	19	13	2	10	15	12	20	16	16	22	3	15	2	1	14	4
14	4	3	14	11	4	11	17	4	9	14	19	19	11	14	15	19	13	14	15	20	9	17	9	10	10	20	10	21	0	12	19	10	5	2	13	9	20	16	13	15	1	15	12	3	20	7	20	22	19	18
11	12	11	3	9	8	8	18	8	7	2	20	16	2	3	3	17	2	18	20	18	8	15	7	9	8	18	8	19	12	0	16	8	7	13	2	10	17	16	4	17	11	4	3	9	17	8	17	19	19	16
7	22	22	15	8	19	8	10	22	10	16	12	2	15	14	13	3	15	10	12	2	11	2	11	10	9	10	9	3	19	16	0	9	21	21	16	11	1	8	13	9	18	14	14	20	1	12	2	3	11	2
7	14	13	11	1	10	3	10	14	1	10	12	9	8	11	11	9	10	10	12	10	2	7	2	1	2	10	4	11	10	8	9	0	12	12	10	2	10	8	10	9	9	12	9	11	10	4	10	12	11	8
15	5	5	9	13	2	13	19	2	11	9	20	21	6	9	10	21	8	15	17	22	10	19	10	11	12	22	12	23	5	7	21	12	0	7	8	10	22	18	8	16	4	10	7	3	21	9	21	24	21	20
15	2	3	16	13	5	13	19	5	11	15	20	21	13	16	16	21	15	15	17	22	10	19	10	11	12	22	12	23	2	13	21	12	7	0	15	10	22	18	15	16	3	17	14	5	21	9	21	24	21	20
11	13	12	2	9	10	8	20	10	9	1	21	16	2	3	3	17	2	20	21	18	9	15	8	10	8	20	8	19	13	2	16	10	8	15	0	11	17	17	4	19	12	3	3	10	17	10	17	19	21	16
9	12	11	13	3	9	5	9	12	3	12	10	11	10	12	13	11	11	9	10	12	2	9	4	1	4	12	5	13	9	10	11	2	10	10	11	0	12	8	11	8	8	14	10	9	11	2	11	14	11	10
7	23	23	16	9	20	9	11	23	11	17	12	1	16	15	14	2	16	11	12	1	12	3	12	11	10	11	10	2	20	17	1	10	22	22	17	12	0	8	14	10	19	15	15	21	1	13	2	2	12	2
15	19	19	19	9	16	11	3	19	9	18	4	9	16	18	19	10	17	3	4	9	8	8	10	7	10	5	11	10	16	16	8	8	18	18	17	8	8	0	17	2	15	20	16	17	7	9	10	10	4	7
8	13	12	2	9	10	7	20	10	9	3	21	13	2	1	2	13	2	20	21	14	9	11	8	10	8	20	6	15	13	4	13	10	8	15	4	11	14	17	0	19	12	3	1	10	14	10	14	16	21	12
16	18	17	20	10	15	12	3	18	10	19	4	11	17	20	20	12	19	1	3	11	10	9	11	9	11	6	13	12	15	17	9	9	16	16	19	8	10	2	19	0	14	21	18	15	9	9	11	11	5	8
13	5	4	13	10	3	10	16	5	8	13	18	18	10	13	14	18	12	13	14	19	8	16	8	9	9	19	9	20	1	11	18	9	4	3	12	8	19	15	12	14	0	14	11	2	19	6	19	21	18	17
9	15	15	1	11	12	9	22	12	11	2	24	14	4	2	1	14	3	22	24	15	12	12	10	13	10	22	9	16	15	4	14	12	10	17	3	14	15	20	3	21	14	0	4	13	15	12	15	17	23	13
9	12	11	3	8	9	6	19	9	8	2	20	14	1	2	3	14	1	19	20	15	8	12	7	9	7	19	5	16	12	3	14	9	7	14	3	10	15	16	1	18	11	4	0	9	15	9	15	17	20	13
14	3	2	12	12	1	12	18	3	10	11	19	20	9	11	12	20	10	14	16	21	9	18	9	10	11	21	11	22	3	9	20	11	3	5	10	9	21	17	10	15	2	13	9	0	20	8	20	23	20	19
8	23	22	16	9	20	9	10	23	11	16	11	2	15	15	14	3	16	10	11	2	11	3	11	10	10	10	10	3	20	17	1	10	21	21	17	11	1	7	14	9	19	15	15	20	0	13	3	3	11	2
7	10	10	11	5	7	4	10	10	3	10	12	12	8	11	11	13	10	10	12	14	2	11	2	3	4	14	4	15	7	8	12	4	9	9	10	2	13	9	10	9	6	12	9	8	13	0	13	15	13	12
6	23	22	16	9	20	9	12	23	11	16	14	1	15	15	14	1	16	12	14	1	11	3	11	10	10	12	10	2	20	17	2	10	21	21	17	11	2	10	14	11	19	15	15	20	3	13	0	3	13	4
9	25	25	18	11	22	11	12	25	13	19	14	3	18	17	16	3	18	12	14	2	14	5	14	13	12	12	12	1	22	19	3	12	24	24	19	14	2	10	16	11	21	17	17	23	3	15	3	0	13	4
18	23	22	22	12	19	14	3	23	12	21	1	13	19	22	22	14	21	6	4	13	12	11	13	11	13	1	15	14	19	19	11	11	21	21	21	11	12	4	21	5	18	23	20	20	11	13	13	13	0	10
8	22	21	14	7	18	8	9	22	9	15	11	3	14	13	13	4	14	9	11	3	10	1	10	9	8	9	8	4	18	16	2	8	20	20	16	10	2	7	12	8	17	13	13	19	2	12	4	4	10	0
