i,j,distance,truck_time,drone_time,robot_distance,robot_time
3,12,9.0,0.2,0.12,9.0,0.36
4,1,19.0,0.4222222222222222,0.25333333333333335,19.0,0.76
4,2,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
4,3,5.0,0.1111111111111111,0.06666666666666667,5.0,0.2
4,5,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
4,6,9.0,0.2,0.12,9.0,0.36
4,7,15.0,0.3333333333333333,0.2,15.0,0.6
4,8,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
4,9,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
4,10,6.0,0.13333333333333333,0.08,6.0,0.24
4,11,19.0,0.4222222222222222,0.25333333333333335,19.0,0.76
4,12,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
5,1,15.0,0.3333333333333333,0.2,15.0,0.6
5,2,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
5,3,9.0,0.2,0.12,9.0,0.36
5,4,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
5,6,22.0,0.4888888888888889,0.29333333333333333,22.0,0.88
5,7,12.0,0.26666666666666666,0.16,12.0,0.48
5,8,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
5,9,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
5,10,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
5,11,5.0,0.1111111111111111,0.06666666666666667,5.0,0.2
5,12,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
6,1,17.0,0.37777777777777777,0.22666666666666666,17.0,0.68
6,2,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
6,3,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
6,4,9.0,0.2,0.12,9.0,0.36
6,5,22.0,0.4888888888888889,0.29333333333333333,22.0,0.88
6,7,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
6,8,23.0,0.5111111111111111,0.30666666666666664,23.0,0.92
6,9,22.0,0.4888888888888889,0.29333333333333333,22.0,0.88
6,10,15.0,0.3333333333333333,0.2,15.0,0.6
6,11,27.0,0.6,0.36,27.0,1.08
6,12,15.0,0.3333333333333333,0.2,15.0,0.6
7,1,4.0,0.08888888888888889,0.05333333333333334,4.0,0.16
7,2,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
7,3,20.0,0.4444444444444444,0.26666666666666666,20.0,0.8
7,4,15.0,0.3333333333333333,0.2,15.0,0.6
7,5,12.0,0.26666666666666666,0.16,12.0,0.48
7,6,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
7,8,10.0,0.2222222222222222,0.13333333333333333,10.0,0.4
7,9,9.0,0.2,0.12,9.0,0.36
7,10,12.0,0.26666666666666666,0.16,12.0,0.48
7,11,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
7,12,12.0,0.26666666666666666,0.16,12.0,0.48
8,1,6.0,0.13333333333333333,0.08,6.0,0.24
8,2,17.0,0.37777777777777777,0.22666666666666666,17.0,0.68
8,3,21.0,0.4666666666666667,0.28,21.0,0.84
8,4,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
8,5,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
8,6,23.0,0.5111111111111111,0.30666666666666664,23.0,0.92
8,7,10.0,0.2222222222222222,0.13333333333333333,10.0,0.4
8,9,6.0,0.13333333333333333,0.08,6.0,0.24
8,10,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
8,11,11.0,0.24444444444444444,0.14666666666666667,11.0,0.44
8,12,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
9,1,9.0,0.2,0.12,9.0,0.36
9,2,16.0,0.35555555555555557,0.21333333333333335,16.0,0.64
9,3,15.0,0.3333333333333333,0.2,15.0,0.6
9,4,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
9,5,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
9,6,22.0,0.4888888888888889,0.29333333333333333,22.0,0.88
9,7,9.0,0.2,0.12,9.0,0.36
9,8,6.0,0.13333333333333333,0.08,6.0,0.24
9,10,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
9,11,5.0,0.1111111111111111,0.06666666666666667,5.0,0.2
9,12,7.0,0.15555555555555556,0.09333333333333334,7.0,0.28
10,1,15.0,0.3333333333333333,0.2,15.0,0.6
10,2,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
10,3,9.0,0.2,0.12,9.0,0.36
10,4,6.0,0.13333333333333333,0.08,6.0,0.24
10,5,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
10,6,15.0,0.3333333333333333,0.2,15.0,0.6
10,7,12.0,0.26666666666666666,0.16,12.0,0.48
10,8,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
10,9,8.0,0.17777777777777778,0.10666666666666667,8.0,0.32
10,11,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
10,12,1.0,0.022222222222222223,0.013333333333333334,1.0,0.04
11,1,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
11,2,21.0,0.4666666666666667,0.28,21.0,0.84
11,3,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
11,4,19.0,0.4222222222222222,0.25333333333333335,19.0,0.76
11,5,5.0,0.1111111111111111,0.06666666666666667,5.0,0.2
11,6,27.0,0.6,0.36,27.0,1.08
11,7,14.0,0.3111111111111111,0.18666666666666668,14.0,0.56
11,8,11.0,0.24444444444444444,0.14666666666666667,11.0,0.44
11,9,5.0,0.1111111111111111,0.06666666666666667,5.0,0.2
11,10,13.0,0.28888888888888886,0.17333333333333334,13.0,0.52
11,12,12.0,0.26666666666666666,0.16,12.0,0.48
